Spot,reviewTitle,reviewScore,reviewComment
京都山科ホテル山楽finedining山科,大満足のランチタイムでした,5.0,平日お昼に予約して伺いました。4種のメインから「近江牛のローストビーフ丼」をチョイス。とてもお肉が柔らかく甘めの和風ソースが合ってました。山わさびを付け、味の変化も楽しめます。「ハーフブュッフェ」は十分なラインナップでサラダやスープ、近江牛のカレーなどがあります。特にサンドイッチが美味しかったです。ドリンクも豊富で幸せなランチタイムが過ごせました。スタッフの方々のサービスも温かくクラシックなホテルで最高な時間を体験しました、どうもありがとうございます♪
京都山科ホテル山楽finedining山科,美味しかったです,4.0,ローストビーフ丼とても美味しかったです。
京都山科ホテル山楽finedining山科,メイン料理がボリュームたっぷり,5.0,ランチのメイン料理が３種類から選択できるということで、私がハンバーグで夫がロストビーフをお願いしました。何れもボリュームたっぷりでこれだけでお腹が一杯になりそうでした。近くに紅葉の名所があるとのことですので、今度は宿泊を兼ねて利用したいと考えております。
京都山科ホテル山楽finedining山科,ホテルから近い桜の名所でお花見もでき、春を満喫,5.0,徒歩圏内に毘沙門堂や疎水といった桜の有名スポットがあるので、満開の頃を狙ってランチの予約をしました。駅前なのでホテルの外は活気がありますが、中に入ると一転、落ち着いた静かな雰囲気。平日だったのでレストランで他のお客さんとの距離感が気になるような混雑はなかったです。とても快適に食事が出来ました。どの料理もおいしかったです。味付けが複雑でひとつひとつ丁寧に作られている印象でしたし、特に、茄子の前菜とカボチャのスープは、お腹に余裕があったらおかわりしたかったです。料理の補充や空いた皿を下げるタイミングも適切で、コーヒーマシンの前に立たれたお客さんに声かけされている場面も何度か見かけました。どのスタッフさんもよく目を配ってくださっていて、非の打ち所がなかったです。お味もサービスも大満足。紅茶も珍しいのがいろいろあって、まだまだ飲んでみたい種類があったので、また伺いたいです。
京都山科ホテル山楽finedining山科,本格的なお料理でした,4.0,ハンバーグを注文しましたがとても本格的なお料理で
京都山科ホテル山楽finedining山科,メインもおかずもデザートも全て美味しい！,5.0,近江牛ローストビーフ丼を選びました。
京都山科ホテル山楽finedining山科,混んでいました,4.0,ポイントとクーポンもあり　お得で気になった所だったので
京都山科ホテル山楽finedining山科,イタリアワインフリーフローの付いたハーフブッフェと選べるメインlunchオススメです,5.0,京都山科ホテル山楽のfinedining山科でのイタリアワインフリーフローとハーフブッフェと選べるメインlunchに初めて行きました。
京都山科ホテル山楽finedining山科,駅近く　美味しい　豪華　サービス全て揃っているランチ,5.0,何度も利用させて頂いてます。今回は家族で美味しくランチを頂きました。ハーフビュッフェだけでも十分満足できますが、選べるメイン料理もどれも美味しい。ハンバーグは和風味付けでごはんを食べ過ぎてしまう。お魚料理もグリルされたお魚
京都山科ホテル山楽finedining山科,美味しくとても満足しました,5.0,初めてお伺いしました。
京都山科ホテル山楽finedining山科,充実したランチビュッフェ,4.0,ポイント消化で初めて伺いました。
京都山科ホテル山楽finedining山科,ハーフビュッフェだけでも大満足でした。,5.0,家族でランチに利用させていただきました。
京都山科ホテル山楽finedining山科,コスパ最高のランチバイキング,5.0,2度目ですが、今回も大満足でした。
京都山科ホテル山楽finedining山科,ローストビーフが最高！,5.0,ランチに伺いました。結構混んでいましたが、スタッフさんの気遣いは行き届いていました。
京都山科ホテル山楽finedining山科,前菜ビュッフェ美味しかった,4.0,平日昼間に行きました。空いていて、座席間隔も広くて落ち着いて食事を楽しめました。
ニデック京都タワー,昼の方が良かったかな,2.0,行きたい！という家族と共に平日の夕方に行ったけど、激混みでした。
ニデック京都タワー,教えたくないが・・・地下は飲みの穴場,4.0,おっちゃん、京都タワーの上より下が好きです。京都タワーって夜見ると凄く綺麗です。見上げて地下に潜る。おっちゃんのパラダイスがソコに広がる。駅チカ、ホテルチカでアクセス最高です。地下には飲食店がたくさん入っています。フードコート風なので、店頭のカウンターで食べることもできるし、広いテーブルスペースに持ち寄ることも可能です。好きなものを気分で食べれるのでテンション上がります。今回の旅は暑いので、ビールがすすみますね!汗で流れてカロリーゼロです。旅行のときぐらいは何も考えずに本能のまま飲み食いしましょう!京都の夜を楽しみましょう。地下から地上に上がったとき、見上げた京都タワーはグルグル回っていました。おっちゃん、少し酔っぱらったようです。楽しいなぁ!
ニデック京都タワー,最高,5.0,昼見るタワーと全く違い、夜の京都タワーのライトＵＰ最高でした色合いがいいよね派手でなくみんな写真動画撮ってる。
ニデック京都タワー,京都の夜は辛い（笑）,3.0,大都会の夜景とは違います。
ニデック京都タワー,京都のシンボル,4.0,京都観光で京都タワーを見ると、京都に来た実感がわきます。建物内部に入ったことはありませんが、いつも京都駅から写真を撮ります。
ニデック京都タワー,京都の街を一望できます,4.0,関西に住んでるのであえて行っておらず、初めて登りました。
ニデック京都タワー,長らく京都旅していたが初の入館,4.0,お宿の女将さんから未だでしたら「是非一度‥」
ニデック京都タワー,駅前で…,4.0,立地がよい。夜登ると夜景がきれい…京都タワー内のガチャガチャで京都タワーが入っているものがおすすめ…
ニデック京都タワー,夜に行きました。,4.0,京都タワーに夜と朝行きました。夜は展望台に登りました。天気が少し悪かったのできれいに夜景は見えませんでしたが、一望できました。京都タワーの中にはお寿司の体験や絵付け体験などのコーナーもありました。一階は京都のお土産が所狭しと並んでました。体験は他でしたのでしませんでしたか、外国から来た人たちがたくさんやられてました。
ニデック京都タワー,雨の日でお昼に地下街へ行きました。,4.0,京都で人気の餃子さんと雑誌で見ましたが、タクシー運転手さんからもお勧めされた「ぎょうざ亮政」に行って来ました。京都産の地産地消のお店。餃子があっさりしていて2枚食べれちゃいました。価格もリーズナブルでお勧めです。
ニデック京都タワー,久しぶりの訪問,3.0,地下のフードホールにびっくり。若者が多く大繁盛！！スカイラウンジはもう少し、メニューを増やしてほいいですね。
ニデック京都タワー,タワーのおねさんも親切で絶景でした。,5.0,京都駅から出たら見える物凄い大きさの京都タワー1泊とまって、帰り道に京都タワーに寄りました。
ニデック京都タワー,名前が変わってました。,4.0,今は京都タワーでは無く、ニデック京都タワーになりました。時間は10時から21時までで、夜見に行きました。夜ですが、結構外国人でいっぱいでした。入場券は一階の正面では無く、京都駅からきたら、左手に建物沿いに行き左側の入り口から入り、右側にチケット売り場があります。混んでる場合は入り口左側のエレベーターに乗り、11階のチケット売り場でも買えます。そして11階からエレベーターに乗り、展望室に行きます。展望室の望遠鏡は無料なので、是非ご覧下さい。
ニデック京都タワー,夕陽がおすすめ,4.0,京都タワーからの夕陽が素晴らしかったです。
ニデック京都タワー,いがいに,5.0,意外に景色がよく見渡せます。また駅から近いし、グルメも揃っているので、楽しめました。地下からいくと天候に左右されないのでおすすめです。
ニデック京都タワー,景色が一望できる,5.0,正直なところ京都駅でお土産が揃っているので、ここでお土産を買う必要はあまりないかと。ただ、少し珍しくて可愛らしいお土産の菓子が揃っており、若者であればオススメできる。地下は観光客より地元の人向けの飲み屋かと感じた。ワイワイガヤガヤしている。
ニデック京都タワー,丁度いい時間,4.0,夕方の日が沈む前に登り、明るい時と夕日の時と夜景のときと景色を楽しむことができました。
ニデック京都タワー,最初に行くべきポイント？,3.0,平日だからなのか意外に人が少なく、ゆっくり見物できました。
ニデック京都タワー,駅前シンボル,5.0,京都市街を一望できるスポットです。
ニデック京都タワー,京都駅に映り込むタワー,5.0,ライトアップされた京都タワーが、京都駅のガラスに映り込んだ姿は感動です。京都のシンボル…存在感ありますね(*^^*)
京都駅ビル,ショッピングが楽しいです,5.0,伊勢丹や地下街のポルタなどのショッピングが楽に色んな店を楽しませてくれます、又レストランも多数ありますので家族連れの旅行も良いかと思います
京都駅ビル,広々きれい,4.0,多少迷子にはなりますが、お土産、ごはん、スイーツ、朝ごはんとそろってます。
京都駅ビル,混んでいるが…,4.0,いろんなお店があり楽しめます。
京都駅ビル,飲食店もたくさんあり良かった,4.0,展望台などもあり景色も綺麗。目の前に京都タワーが見られて幻想的だった。夜景なども堪能できるように工夫されていてゆっくりできた。
京都駅ビル,京都観光で寄ります。,5.0,JR京都駅の京都駅ビル。エスカレーターで最上階まで上がれます。ラーメン小路に寄ったり、お買い物もできて、便利。観光客で大変混んでいました。
京都駅ビル,混雑し過ぎ,1.0,とにかく外国人が多過ぎる。日本人よりも数が多い。マナーが悪いのもたくさんいる。少しは規制をかけてはどうか!?
京都駅ビル,空中径路,5.0,夜の大階段のプロジェクトマッピングも綺麗ですが、空中径路がおすすめです。
京都駅ビル,お土産の種類とクオリティの高さはいつも以上,4.0,家族が、京都に住んでいるので、コロナ以前からよく利用していたが、工事中の所が一部なり利用しやすくなった。
京都駅ビル,近代的,4.0,夕食場所を求めて行きましたが、外階段があってステージみたいでライトアップとか照明がとても綺麗でした。知らなかったので、京都駅とは思えず近代的でびっくり！
京都駅ビル,お店多数　混んでる,4.0,ゴールデンウィーク中だったこともあり　とても混んでいました。
京都駅ビル,ぐるっと一周・Drive Around Tour.,4.0,"スカイバス・京都の「定期 観光バス」で出発,10:00.の1時間コースを観光しました。"
京都駅ビル,人は多いですが、時間帯や行く所を考えて人混みを避けてます,4.0,毎回、外国人や人が多い京都駅。私はなるべく人混みを避けながら、また、時間帯に気をつけて動きます。
京都駅ビル,ロッカー探すのが一苦労,2.0,人の多さにびっくり…ほとんどが外国人の方。
京都駅ビル,外国人が多過ぎる,2.0,習慣が違うからか元々非常識なのかルールやマナーを守らない人が目立つ。
京都駅ビル,雨の日にはぜひ京都駅で観光を,5.0,京都で観光と言えばお寺などが思い浮かぶと思います。しかし、雨だとなかなか観光し難い。そんな日でも京都駅ビルでは、十分に京都を満喫することができます。京都を代表する料理(和食・町中華など)様々な飲食店の他にも、京都土産を購入出来るスポットは沢山あります。
京都駅ビル,雨天寒暖関係無く楽しめる、京都のあまり知られていない観光地！,5.0,特に、夕方や夜景が見える時間がオススメです。リズミカルで変化のあるライトアップも楽しめ、景色も美しいです。
京都駅ビル,ライトアップ,5.0,夜はライトアップをしていて、とてもきれい。たくさんの人が見ていました。駅は夜遅くまでごった返していました。
京都駅ビル,お天気が良ければ,5.0,駅で時間のある時は屋上に行くことを勧めたい。気持ちの良い空間でベンチに座って好きなだけおしゃべりができる。
京都駅ビル,地下からビル高層階まであり一日中あそべる,5.0,地下からビル高層階まで買い物やグルメに一日中遊べます。駅直結なので天候に左右されません。またホテルも隣接しており疲れたらやすみにかえれます
京都駅ビル,かっこいい,5.0,久しぶりに行きましたがとてもカッコいい。外階段がライトアップされていて綺麗。駅として利用するだけではもったいない。ぜひ立ち寄ってみて。
京都駅,どこがどこかわからない、,4.0,京都タワーは　ネオンがきれいでした。京都駅ビルは　どこがどこかわからなかった。お店を探すのがたいへんでした。2日目は　なんとなくわかりましたが。
京都駅,移動に便利です,4.0,新幹線と在来線のダイヤが多く移動に便利です
京都駅,ホーム内にポストが有ります！,4.0,旅先からお便りやお土産を発送するのに困るのが、郵便局が見つからない or 閉まっていること。なんと、京都駅にはプラットホームにポストが有るんです！　ビックリしますよね。すごく助かります〜！！
京都駅,円安効果も加わり？,4.0,東京都内もそうですが、日本屈指の古都でもある京都は特に外国の方が多いですね。
京都駅,京都旅行で利用,3.0,案内係の方がいて親切に教えてくれた。おみやげ店なども充実していた。休憩する椅子がもっとたくさんあればいいと思う｡
京都駅,駅舎最上部まで上ってみました,4.0,意外であるが、古い駅舎以来、初めて利用した。某怪獣映画のラストシーンで、怪獣同士が争った舞台として設定された程広い内部空間を有する駅舎である。駅舎の西側には上方に伸びる長いエスカレータがあり、駅舎最上部　16階まで上ることができる。最上部からは京都の街並みを楽しむことができると共に、駅舎1階までが見下ろすことができて素晴らしい。途中階からは階段も併設されていて、イルミネーションを楽しめる時間帯には沢山の観光客が集まっていた。東京駅の様に駅弁売り場が並んだ区画が見当たらなかったことが不思議である。
京都駅,連休最後の日,4.0,テレビのニュースで見ていて混雑を覚悟していたのですが、5月６日は混んでいませんでした。タクシー乗り場も混んでいななったです。
京都駅,東京駅よりも混んでいてびっくり,3.0,ほとんどが海外の方でごったがえしていた。
京都駅,夜がきれい,5.0,二度目の京都駅で初の泊りでした。
京都駅,いつも以上に混んでる,3.0,いつも出張でくる京都もいつも以上に観光客やインバウンドの外国人で大混雑してました。さすがのGWで降りてもその分乗ってくるので満席の混雑は変わりませんでした。
京都駅,慣れました。,5.0,2階に上がらと反対側に行けるのでわかりやすい。
京都駅,夜がオススメ！,4.0,至る所に案内板があるので、人の波につられなければ(これ大事！)乗り場へ行けます。事前に多少の下調べは大事ですが…。
京都駅,わかりやすい,4.0,大きい駅だけど見通しがよく簡単な作りなので、まず迷いません。旅行者が多いので、きゅうにたちどまったり、スーツケースに注意です
京都駅,人が戻ってきてる,3.0,数年ぶりの京都出張でしたが人の多さに驚きました。駅も駅ビルも外国人以外も多くかったです。食事をするところも並ぶところがほとんで疲れました。
京都駅,楽しい。,4.0,鉄道好きにはたまらないです。新幹線や電車が沢山みれます。グルメもお買い物も楽しめます。トイレも綺麗でした。
京都駅,孫、父母、爺婆7人旅,1.0,京都駅が作られた時、ノアの方舟と思いました。次も来たい！と。方舟から見たいと！
京都駅,大空広場,5.0,京都は高い建物がないので、街中が見えます。
京都駅,歩き辛い,2.0,人出が増えているのを実感。駅構内のエスカレータ、エレベーターは並んでるのに横入り多し。にらまれす。オーバーツーリズムが問題になってますが、マナーはそれ以前の問題だと思いました。冬の旅風情にヒタルはゆめ物語ですね。
京都駅,みどりの窓口が……,3.0,外国人旅行者が本当に多く、また、JRのみどりの窓口縮小に伴い、受付まで４０分！！
京都駅,京都駅,4.0,京都駅から初めて京都の町へと下車しました。ホントに近代的建物、駅の広さで都会を感じました。初めてだったので駅の広さ、ホームの数、どこの出口に行けばよいかなどはどうしても不安を感じてしまいますね。慣れるといいんですが。
細見工房,最高です！,5.0,割れ等もなく作品が届きました。仕上がりも大満足です。
細見工房,陶芸体験は楽しいです。,5.0,初めて陶芸体験させて頂きました。
細見工房,陶芸に魅せられた,5.0,7月6日細身工房で妻と初めての陶芸。何度失敗しても、先生は優しく丁寧に教えてくださり、焼物を自分で作る楽しさに魅了されました。作品は、8月下旬に無事届き、夫婦共々その出来具合に満足しています。また伺わせてもらおうと思っています。
細見工房,楽しかったです,4.0,親と親世代の人とで行きました。
細見工房,大満足,5.0,一人に丁寧に対応して下さっていました。
細見工房,初めてのろくろ,5.0,初めてで上手く出来るか心配だったけど
細見工房,家族旅行,5.0,お世話になり、ありがとうございました。
細見工房,ろくろ初挑戦,5.0,ろくろに初挑戦しました　難しかったけど丁寧に教えていただき作りたかったお茶碗と湯呑み　夫はタンブラーとおちょこを作りました　出来上がり楽しみです
細見工房,いい思い出になりました,4.0,家族旅行中に利用
細見工房,初めてでも安心！おすすめです。,5.0,初めての陶芸体験で、家族4人で行きました。最初は思うように上手くできませんでしたが、丁寧に教えてくださり想像以上に良い形ができました。また小学生の子と小さい子を連れて行きましたが、優しく対応してくださり、一緒に体験することができ良い経験になりました。ありがとうございました。
細見工房,おススメ,5.0,夕日が浦の温泉旅行で去年お邪魔してから今年もお邪魔しました。
細見工房,職人さんの皿に絵付けする体験2箇所目でした,5.0,今回は青の濃淡一色の絵付けです、先回は、青い波模様に白い雲模様鬼滅の刃の半纏イメージで作成パン皿にして使っています。今回は犬の絵を描きました。まるで深みのあるお皿です。出来上がりが楽しみです。オーナーさん優しい方でしたよ！
細見工房,わかりやすく丁寧,5.0,夕日ヶ浦温泉に旅行に行く前に、陶芸体験をしに行かせていただきました。
細見工房,思ったより上手にできました！,5.0,天橋立に旅行に行くのに合わせて初めての陶芸体験をしに細見工房さんへ伺いました。
細見工房,初めての陶芸,5.0,陶芸初心者でしたが親切丁寧に教えて頂きました。
細見工房,とてもいい体験ができました,5.0,台風の影響で大幅に時間が遅れてしまいましたが
細見工房,自由に,5.0,旅行当日朝になんかないかなーと思って陶芸したことないなというのもあり、予約させていただきました。
細見工房,又行きたい！,5.0,12月に宿の近くで陶芸体験できる所を見つけて女子４人でお邪魔しました。とても親切に教えて頂き立派な作品が出来ました。
細見工房,十分すぎるほど陶芸体験を堪能できました,5.0,急遽旅行で丹後方面へ行くことになり、何か体験できるものはないかと探したらこちらの工房があり評価も良かったので行ってみることにしました。
細見工房,初めてでも大満足。素敵な作品が作れます。,5.0,家族4人で挑戦。
嵐湯 足湯カフェ&フットマッサージ,足湯カフェ＆マッサージ,5.0,観光で着物を着た後、足は浮腫んでパンパンでしたが足湯→マッサージして頂き友達と大満足な旅行になりました！足湯もお花が沢山で可愛らしくスタッフさんも皆様優しく居心地が良かったです^_^私を担当してくれた小柄なスタッフさんのマッサージとてと気持ちよかったです！また京都に来る機会あれば足を運びたいです！
嵐湯 足湯カフェ&フットマッサージ,人力車&足湯カフェ,4.0,人力車で嵐山のスポットを巡ったあとにお花の浮かんだ桶での足湯は良かったです。途中で柚子の香りがする足し湯もあり癒されました。フットマッサージもお願いできたら最高でした。
嵐湯 足湯カフェ&フットマッサージ,癒しを求めて,4.0,久々の休日で京都まで。雨なのが残念でしたが、スタッフさんの対応も素晴らしく、ドリンク+お菓子と添えられたメッセージ、痛くもあり気持ちいいマッサージに癒されました。また足を運びたいです。
嵐湯 足湯カフェ&フットマッサージ,嵐山に来たら絶対人力車,5.0,初めて嵐山に訪れ、着物をレンタルし、人力車に乗りました。俥夫さんから外国人観光客の方の利用が多いと聞きましたが、人でいっぱいの竹林を優先して倒れたり、プロならではの写真を撮ってもらえたりと、利用して良かったです。予約無しだと順番待ちになるらしいので予約がオススメです。
嵐湯 足湯カフェ&フットマッサージ,店員さんの感じもよく、疲れも取れました★,5.0,マッサージなしのプランで予約させてもらいました。
嵐湯 足湯カフェ&フットマッサージ,疲れが取れました。,5.0,娘と、抱っこした孫連れで行きました。乳児連れなので、嫌がられるかなぁと、心配しながら行ったのですが大人しくしてくれてたのもあるけど、和やかに過ごせました。ここのところ、マッサージなど行けてなかった娘は非常に満足していました。お花を見てるだけで気持ちもほぐれ、マッサージで足も軽くなり、とても満足しました。紅葉のシーズンに行ったので、メイン通りは人が多かったのですが、ちょっと奥に入った隠れ家的な感じで、とてものんびり過ごせました。最高のリフレッシュでした。
嵐湯 足湯カフェ&フットマッサージ,絶対行ったほうがいいです！,5.0,嵐山散策でカフェを利用される方が多いと思いますが、絶対こちらのお店がいいです！
嵐湯 足湯カフェ&フットマッサージ,足湯カフェ雅に行きました,4.0,友達と嵐山紅葉観光予定してとして足湯利用しました。
嵐湯 足湯カフェ&フットマッサージ,癒されました！,5.0,前日からの嵐山観光のついでに利用しました。
嵐湯 足湯カフェ&フットマッサージ,歩き疲れた京都旅にぴったり,5.0,真夏に汗だくになって嵐山観光をしている途中で、足湯とマッサージを申し込みました。涼しい店内で休めて、気持ち良かったし、足の疲れが取れて満足です。当日予約して、時間より早く着いてしまったのですが、快く対応いただきました。お店のスタッフが好印象の方で、安心でした。
嵐湯 足湯カフェ&フットマッサージ,夏越の祓,5.0,夏越の祓に車折神社に伺った時に寄せていただきました。とても気持ちよくてお菓子も頂き、塩で清めていただいて半年の穢れが祓えてスッキリしました。次はお花の足湯に寄せていただきたいです。
嵐湯 足湯カフェ&フットマッサージ,とても素晴らしい体験でした,5.0,前の予定が少し巻いてしまい、予約の20分ほど前に店前に到着。
嵐湯 足湯カフェ&フットマッサージ,スタフの方すごく態度が悪かった。,1.0,予約がいっぱいかもしれないけど、こっちもお客様と確認しないと決められないので、スタフの1人女の人がすごく嫌な顔して、早く決めろよで感じだったので、差別なのかなぁ？外国人だから接客したくないで感じ？とりあえず態度悪い、気持ち良くなかった。
嵐湯 足湯カフェ&フットマッサージ,雪の日嵐湯さん最高です,5.0,友だちと一緒に嵐湯さんを利用しました。
嵐湯 足湯カフェ&フットマッサージ,寒い日にとても良い,4.0,雨天にたくさん歩いて足が疲れたタイミングで足湯と軽いマッサージがとても気持ちよかったです。ドリンクとお菓子をいただきながらの足湯で程よく温まった足先と、足し湯の香りで気持ちもリラックスできて見た目が可愛いだけじゃないのが良かった。マッサージ付きのコースにしたら良かったなーと思いました。寒い日だったので飛び入りの方の出入りがけっこうあってお店の玄関がすぐ側だったので、落ち着かなさが少しありました。
嵐湯 足湯カフェ&フットマッサージ,イマイチ,1.0,最後の時間の枠に行きました。人が多い日の後だったから疲れてたのか終始無愛想で感じ悪かったです。施術もたいしたことなくてなんだかもやもやしました。
嵐湯 足湯カフェ&フットマッサージ,八坂神社近くにある足湯,4.0,じゃらんポイントが溜まっていたので利用しました。沢山の生花の足湯15ふ分と軽くマッサージもして頂き、観光の疲れをリフレッシュ出来ました。スタッフさんも若い子達ですが心ある対応で、写真も撮って頂き、友人も喜んでくれ、日帰りの慌ただしい観光でしたが京都の良い思い出になりました。ありがとうございました♪
嵐湯 足湯カフェ&フットマッサージ,心地よい雰囲気と香りで歩き回った足に最適です！,5.0,正直、少しお値段が高いかなって、、、じゃらんポイントがあったので行ってみました。
嵐湯 足湯カフェ&フットマッサージ,五感が癒されました,5.0,旅行中、夫婦で利用させて頂きました！
嵐湯 足湯カフェ&フットマッサージ,スケジュールを綿密に組まれている方にはオススメできません,2.0,まず体験時刻の15分前に到着していたにも関わらず、受付のスタッフは不在状態。待機しようにも待機席には2人しか座るスペースがなくその席も埋まっていたので外で待っていました。すると後から来た予約客を先に優先案内され、その結果かなりの時間待つ羽目に。マッサージ無しの足湯のみ15分体験だったので遅くても30分で終わるだろうと思っていたら体験時刻の25分経過後にに足湯体験が始まり、事前予約してマッサージなしなのにも関わらず1時間近くかかりました。30分単位の予約なのに1時間もかかるなら予約枠もそのように書いていただきたかったです。足湯サービスはとても良かったですが、次の予定に対する配慮も全くされなかったので、予定していた夜ご飯を食べることができませんでした。そんな口コミがどこにも見当たらなかったので時間はある程度守ってもらえるものだと思っていました。紅葉シーズンの日曜日だったためたくさん予約があったのかもしれませんが、時間以内に対応できるような予約の取り方をお願いしたいものです。
平等院,さすが国宝です。,5.0,宇治と言えばここ。拝観料は掛かりますが、敷地内に博物館やまじなお茶屋もあり宇治を堪能できました。
平等院,大河ドラマに 魅せられた平等院,4.0,GWに夫婦で奈良と京都に行き 目的は 大河ドラマを見て 平等院を観たくて訪れました！
平等院,大勢の人が,4.0,駅を降りると参道には参詣者がいっぱい　拝観券売り場には行列　中に入り　本堂拝観には別料金で一時間半待ちとか。諦めて　池越しに拝観　鳳翔館にて再現された鳳凰堂内部　雲中供養菩薩を見ることができ一応満足。参道にはほうじ茶の香りがして　さすがお茶の里
平等院,ガイドさんがライトをオン・オフしてくれて、阿弥陀如来坐像の額の水晶が光る様子を見せてくれたよ。,5.0,平日の12時前に着きました。少し混んでいました。鳳凰堂の内部拝観をするために、鳳凰堂に向かって右手にある内部拝観受付所で、一人300円の志納金を納め、橋のたもとで待ちました（時間指定で人数制限あり）。50人程集まると、注意事項の説明を受けて中に案内されました。
平等院,宇治旅,5.0,平等院鳳凰堂、ミュージアムの入り口をさがしちゃいました。
平等院,夜間特別拝観は一見の価値あり,5.0,昼間にも何度か行ったが、夜間はまた格別な美しさ。平等院鳳凰堂の建物も綺麗だが、博物館が素晴らしい。何度か行っているが何度行っても良い。（入場には夜間特別拝観の前売りチケットが必要）
平等院,朝早めに行くと良い写真が撮れます。,5.0,鳳凰堂内部拝観が始まってからだと、外観を写真撮影したときに人が必ず写り込んでしまうので、9時半までに入るのがおすすめです。
平等院,一度は行ってみたい,5.0,（鳳凰堂_10円玉の建物）見学の申し込みの待ちで混むかどうかわからなかったため、朝一入り、見学ツアーの受付までの時間ウロウロし、見学ツアーを申し込みました。平日でしたが、そこそこ待っている方はいらっしゃいました。（鳳凰堂_10円玉の建物）見学は説明も分かりやすく、ミュージアムでは、展示物や昔の建物の色に感動しました。行ってみてよかったです。
平等院,雲中供養菩薩像を見に。,5.0,鳳凰堂はどの角度から見ても美しく、度々立ち止まるほどでした。鳳翔館にある雲中供養菩薩像を見たくて行きました。実際に見て感動しました。館内は人も比較的少なくゆっくり見ることができました。雲中供養菩薩像の写真集やしおりなど購入しました。
平等院,御朱印帳が、かっこよくて購入しました。,5.0,テレビのニュースで平等院の藤棚をみて、一度観に行こうと思い行きました。平等院ミュージアム鳳翔館は幻想的でとてもよかった。それを見たせいなのか御朱印帳の表紙の鳳凰がとてもかっこよく購入して御朱印をいただきました。
平等院,美しい建物に満足できる。,4.0,初めて行きました。就学旅行の学生さんに紛れながら、綺麗な建物を眺めて歴史を感じ満足でした。お天気がよければ青空と朱塗りの建物は美しいだろと思いながら写真を撮りました。それでも流石硬貨のデザインになるだけある美しい建物でした。
平等院,夜桜最高,5.0,月夜の美しい日に夜桜を観に行きました。美しく幻想的でした。とても、幸せな気持ちになりました。また、行きたいです。
平等院,入場前のエリアにも立派な藤棚,4.0,入場されて平等院を撮影されるなら、是非、午前中に。
平等院,１０円硬貨,3.0,初めて、訪れました。１０円硬貨の建物。建物だけでなく、敷地全体が、きれいに整備されていました。２月の為、人手もそれほどでもなく、ゆったりと過ごせました。
平等院,藤棚,4.0,去年もGWに行ったのですが、年々温暖化のために藤棚は残念ながら終わりかけでした。
平等院,平安貴族の極楽浄土,5.0,宇治駅から10分お店横目に楽しいですよ。解説つきの鳳凰堂には入りませんでしたが鳳翔館でも満足できそうです。雲中供養菩薩像に感動しました
平等院,雨花見？,5.0,当日は生憎の雨でしたが、桜が見事に咲いていて景観は素晴らしかったです。
平等院,１０円硬貨になる意味が分かりました,4.0,建物も、敷地内も、きれいに整備されていました。お天気も良く、受付の方の対応も良く、良い時間を過ごしました。
平等院,年末に,3.0,年末、大阪にカニを食べに行く道すがら訪れましたこれといった感想はありませんが昼飯を兼ねて参道にあるお蕎麦屋さんで何年ぶりかの即席めん以外の年越しそばを食べました。年末とあってエビ天が通常1本のところ2本ついてお値段一緒お得でした。
平等院,さすが世界遺産,5.0,追加300円を払って中を見た方がいいです！当日中に入ってからの予約制ですが空いていれば10分後くらいに入れます。11時までなら比較的空いてると思う。
itoaware-いとあはれ-京都店,一人でも楽しめました,5.0,今回一人旅で利用させていただきました。スタッフの方がとても丁寧に教えてくださったので、会話も含めて楽しく体験することができました。あっという間過ぎてもう一つ作りたいくらいでした笑 次回は友人を連れてきたいと思います。
itoaware-いとあはれ-京都店,ふらっと！,5.0,大阪からSNSで調べて彼氏とペアリングを作ってもらいました！
itoaware-いとあはれ-京都店,リングの模様付け体験,5.0,初めてご利用させていただきましたが、スタッフさんの分かりやすい説明・お話で和やかな雰囲気で体験することができました。
itoaware-いとあはれ-京都店,記念日に,5.0,お姉さんがとても優しく教えてくれて、楽しく指輪を作ることができました！ありがとうございました！とっても素敵な指輪屋さんです！
itoaware-いとあはれ-京都店,指輪も店員さん 120満点。 大大大満足,5.0,その日のノリで
itoaware-いとあはれ-京都店,彼女と来ました！,5.0,彼女とペアリングを作りたくて来ました。お洒落で落ち着いた雰囲気の店内で、店員さんが優しく接してくれて居心地がとても良かったです。丁寧にやり方を教えてくれ、初めてですが楽しくできました！
itoaware-いとあはれ-京都店,素敵なお店でした！,5.0,初めての体験だったので、少し緊張していましたが、お店の方が優しくお声がけしてくださったおかげで、楽しく体験させていただくことができました。
itoaware-いとあはれ-京都店,彼女の誕生日に作りました！,5.0,彼女の誕生日記念になるものにと考えて来店させていただいたのですが、接客が丁寧で分かりやすく品物もとても満足いくものに仕上がりました！
itoaware-いとあはれ-京都店,楽しかった！,5.0,何となく体験してみようか！と前日に決めたのですが、想像以上に楽しかったです！5歳の娘も真剣に取り組んでいて満足していました★作製スペースもドライフラワーたくさんのお部屋で、癒されながら作製できました！八角形を選択したのですが、最初丸の形から作製すると思っていなくて、形まで自分で作れたのが嬉しかったです！また次は違う形と模様にチャレンジしたいと思いました。ありがとうございました！
itoaware-いとあはれ-京都店,ペアリング作り,5.0,すごく親切に教えてくださって、とても楽しかったです。
itoaware-いとあはれ-京都店,彼女とのペアリング作りに,5.0,彼女とのペアリング作りで寄らせていただきました。
